SA2_CODE21,SA2_NAME21,SA3_NAME21,SA4_NAME21,provider_type,is_metro,price_increase_pct,scenario_label,baseline_tier_abs,baseline_tier_rel,baseline_tier_order,burden_tier_abs,burden_tier_rel,median_hhd_inc_annual_adj,sim_annual_bill,sim_burden_ratio,sim_burden_pct,sim_tier_abs,sim_tier_order,tier_shift,tier_shifted
407031161,Karoonda - Lameroo,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Low,High,4,Low,High,70641.0,1438.36,0.020362,2.0362,Moderate,3,1.0,1
407031162,Loxton,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Low,High,4,Low,High,71770.0,1438.36,0.020041,2.0041,Moderate,3,1.0,1
407031163,Loxton Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Low,Moderate,4,Low,Moderate,77236.0,1438.36,0.018623,1.8623,Low,4,0.0,0
407031164,Mannum,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Moderate,Critical,3,Moderate,Critical,53530.0,1438.36,0.02687,2.687,Moderate,3,0.0,0
407031165,Murray Bridge,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Moderate,High,3,Moderate,High,63987.0,1438.36,0.022479,2.2479,Moderate,3,0.0,0
407031166,Murray Bridge Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Low,Moderate,4,Low,Moderate,76879.0,1438.36,0.018709,1.8709,Low,4,0.0,0
407031167,Renmark,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Moderate,Critical,3,Moderate,Critical,60422.0,1438.36,0.023805,2.3805,Moderate,3,0.0,0
407031168,Renmark Surrounds,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Low,Moderate,4,Low,Moderate,86682.0,1438.36,0.016594,1.6594,Low,4,0.0,0
407031169,The Coorong,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Moderate,High,3,Moderate,High,64462.0,1438.36,0.022313,2.2313,Moderate,3,0.0,0
407031170,Waikerie,Murray and Mallee,South Australia - South East,SA Water,0,20.0,+20%,Moderate,Critical,3,Moderate,Critical,61016.0,1438.36,0.023573,2.3573,Moderate,3,0.0,0
497979799,Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),Migratory - Offshore - Shipping (SA),SA Water,0,20.0,+20%,Unknown,Unknown,5,Unknown,Unknown,,1438.36,,,Unknown,5,,0
499999499,No usual address (SA),No usual address (SA),No usual address (SA),SA Water,0,20.0,+20%,Unknown,Unknown,5,Unknown,Unknown,,1438.36,,,Unknown,5,,0
401011001,Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,81098.0,1278.39,0.015764,1.5764,Low,4,0.0,0
401011002,North Adelaide,Adelaide City,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,110923.0,1278.39,0.011525,1.1525,Low,4,0.0,0
401021003,Adelaide Hills,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,113180.0,1278.39,0.011295,1.1295,Low,4,0.0,0
401021004,Aldgate - Stirling,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,136470.0,1278.39,0.009368,0.9368,Low,4,0.0,0
401021005,Hahndorf - Echunga,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,114428.0,1278.39,0.011172,1.1172,Low,4,0.0,0
401021006,Lobethal - Woodside,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,100466.0,1278.39,0.012725,1.2725,Low,4,0.0,0
401021007,Mount Barker,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,100882.0,1278.39,0.012672,1.2672,Low,4,0.0,0
401021008,Mount Barker Surrounds,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,105991.0,1278.39,0.012061,1.2061,Low,4,0.0,0
401021009,Nairne,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,105516.0,1278.39,0.012116,1.2116,Low,4,0.0,0
401021010,Uraidla - Summertown,Adelaide Hills,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,129578.0,1278.39,0.009866,0.9866,Low,4,0.0,0
401031011,Burnside - Wattle Park,Burnside,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,123934.0,1278.39,0.010315,1.0315,Low,4,0.0,0
401031012,Beaumont - Glen Osmond,Burnside,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,138193.0,1278.39,0.009251,0.9251,Low,4,0.0,0
401031013,Toorak Gardens,Burnside,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,114606.0,1278.39,0.011155,1.1155,Low,4,0.0,0
401041014,Athelstone,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,115319.0,1278.39,0.011086,1.1086,Low,4,0.0,0
401041015,Paradise - Newton,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84781.0,1278.39,0.015079,1.5079,Low,4,0.0,0
401041016,Rostrevor - Magill,Campbelltown (SA),Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,97674.0,1278.39,0.013088,1.3088,Low,4,0.0,0
401051017,Norwood (SA),Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,98208.0,1278.39,0.013017,1.3017,Low,4,0.0,0
401051018,Payneham - Felixstow,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,87692.0,1278.39,0.014578,1.4578,Low,4,0.0,0
401051019,St Peters - Marden,Norwood - Payneham - St Peters,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,111636.0,1278.39,0.011451,1.1451,Low,4,0.0,0
401061020,Nailsworth - Broadview,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,116864.0,1278.39,0.010939,1.0939,Low,4,0.0,0
401061021,Prospect,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,119953.0,1278.39,0.010657,1.0657,Low,4,0.0,0
401061022,Walkerville,Prospect - Walkerville,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,121914.0,1278.39,0.010486,1.0486,Low,4,0.0,0
401071023,Goodwood - Millswood,Unley,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,118884.0,1278.39,0.010753,1.0753,Low,4,0.0,0
401071024,Unley - Parkside,Unley,Adelaide - Central and Hills,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,118706.0,1278.39,0.010769,1.0769,Low,4,0.0,0
402011025,Gawler - North,Gawler - Two Wells,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,105160.0,1278.39,0.012157,1.2157,Low,4,0.0,0
402011026,Gawler - South,Gawler - Two Wells,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,79375.0,1278.39,0.016106,1.6106,Low,4,0.0,0
402011027,Lewiston - Two Wells,Gawler - Two Wells,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,113358.0,1278.39,0.011277,1.1277,Low,4,0.0,0
402021028,Craigmore - Blakeview,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,95060.0,1278.39,0.013448,1.3448,Low,4,0.0,0
402021029,Davoren Park,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,68978.0,1278.39,0.018533,1.8533,Low,4,0.0,0
402021030,Elizabeth,Playford,Adelaide - North,SA Water,1,25.0,+25%,Moderate,Critical,3,Moderate,Critical,49134.0,1278.39,0.026018,2.6018,Moderate,3,0.0,0
402021031,Elizabeth East,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,70582.0,1278.39,0.018112,1.8112,Low,4,0.0,0
402021032,Munno Para West - Angle Vale,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,98208.0,1278.39,0.013017,1.3017,Low,4,0.0,0
402021033,One Tree Hill,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,135282.0,1278.39,0.00945,0.945,Low,4,0.0,0
402021034,Smithfield - Elizabeth North,Playford,Adelaide - North,SA Water,1,25.0,+25%,Moderate,High,3,Moderate,High,55788.0,1278.39,0.022915,2.2915,Moderate,3,0.0,0
402021035,Virginia - Waterloo Corner,Playford,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,82405.0,1278.39,0.015514,1.5514,Low,4,0.0,0
402031036,Enfield - Blair Athol,Port Adelaide - East,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84841.0,1278.39,0.015068,1.5068,Low,4,0.0,0
402031038,Windsor Gardens,Port Adelaide - East,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,94762.0,1278.39,0.013491,1.3491,Low,4,0.0,0
402031175,Northgate - Northfield,Port Adelaide - East,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,104506.0,1278.39,0.012233,1.2233,Low,4,0.0,0
402031176,Valley View - Gilles Plains,Port Adelaide - East,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,87277.0,1278.39,0.014648,1.4648,Low,4,0.0,0
402041039,Dry Creek - North,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Unknown,Unknown,5,Unknown,Unknown,,1278.39,,,Unknown,5,,0
402041040,Ingle Farm,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,79850.0,1278.39,0.01601,1.601,Low,4,0.0,0
402041041,Para Hills,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,85791.0,1278.39,0.014901,1.4901,Low,4,0.0,0
402041042,Parafield,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Unknown,Unknown,5,Unknown,Unknown,,1278.39,,,Unknown,5,,0
402041043,Parafield Gardens,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,82226.0,1278.39,0.015547,1.5547,Low,4,0.0,0
402041044,Paralowie,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,86623.0,1278.39,0.014758,1.4758,Low,4,0.0,0
402041046,Salisbury,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,High,4,Low,High,63630.0,1278.39,0.020091,2.0091,Moderate,3,1.0,1
402041047,Salisbury East,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,79553.0,1278.39,0.01607,1.607,Low,4,0.0,0
402041048,Salisbury North,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,74562.0,1278.39,0.017145,1.7145,Low,4,0.0,0
402041171,Mawson Lakes - Globe Derby Park,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,113656.0,1278.39,0.011248,1.1248,Low,4,0.0,0
402041172,Pooraka - Cavan,Salisbury,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,75038.0,1278.39,0.017037,1.7037,Low,4,0.0,0
402051049,Golden Grove,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,99456.0,1278.39,0.012854,1.2854,Low,4,0.0,0
402051050,Greenwith,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,115081.0,1278.39,0.011109,1.1109,Low,4,0.0,0
402051051,Highbury - Dernancourt,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,114071.0,1278.39,0.011207,1.1207,Low,4,0.0,0
402051052,Hope Valley - Modbury,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,78068.0,1278.39,0.016375,1.6375,Low,4,0.0,0
402051053,Modbury Heights,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,98446.0,1278.39,0.012986,1.2986,Low,4,0.0,0
402051054,Redwood Park,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,108011.0,1278.39,0.011836,1.1836,Low,4,0.0,0
402051055,St Agnes - Ridgehaven,Tea Tree Gully,Adelaide - North,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,88643.0,1278.39,0.014422,1.4422,Low,4,0.0,0
403011056,Brighton (SA),Holdfast Bay,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,99397.0,1278.39,0.012861,1.2861,Low,4,0.0,0
403011057,Glenelg (SA),Holdfast Bay,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,92802.0,1278.39,0.013775,1.3775,Low,4,0.0,0
403021058,Edwardstown,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,86267.0,1278.39,0.014819,1.4819,Low,4,0.0,0
403021059,Hallett Cove,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,111457.0,1278.39,0.01147,1.147,Low,4,0.0,0
403021060,Marino - Seaview Downs,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,108190.0,1278.39,0.011816,1.1816,Low,4,0.0,0
403021061,Mitchell Park,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,77652.0,1278.39,0.016463,1.6463,Low,4,0.0,0
403021062,Morphettville,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,92327.0,1278.39,0.013846,1.3846,Low,4,0.0,0
403021063,Sheidow Park - Trott Park,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,114190.0,1278.39,0.011195,1.1195,Low,4,0.0,0
403021064,Warradale,Marion,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84425.0,1278.39,0.015142,1.5142,Low,4,0.0,0
403031065,Belair,Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,135044.0,1278.39,0.009466,0.9466,Low,4,0.0,0
403031066,Bellevue Heights,Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,104803.0,1278.39,0.012198,1.2198,Low,4,0.0,0
403031067,Blackwood,Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,125597.0,1278.39,0.010179,1.0179,Low,4,0.0,0
403031068,Colonel Light Gardens,Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,119181.0,1278.39,0.010726,1.0726,Low,4,0.0,0
403031069,Mitcham (SA),Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,130885.0,1278.39,0.009767,0.9767,Low,4,0.0,0
403031070,Panorama,Mitcham,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,90188.0,1278.39,0.014175,1.4175,Low,4,0.0,0
403041071,Aberfoyle Park,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,107358.0,1278.39,0.011908,1.1908,Low,4,0.0,0
403041072,Aldinga,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,78246.0,1278.39,0.016338,1.6338,Low,4,0.0,0
403041073,Christie Downs,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,High,4,Low,High,59115.0,1278.39,0.021625,2.1625,Moderate,3,1.0,1
403041074,Christies Beach,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,72483.0,1278.39,0.017637,1.7637,Low,4,0.0,0
403041075,Clarendon,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,120013.0,1278.39,0.010652,1.0652,Low,4,0.0,0
403041076,Coromandel Valley,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,132667.0,1278.39,0.009636,0.9636,Low,4,0.0,0
403041077,Flagstaff Hill,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,121498.0,1278.39,0.010522,1.0522,Low,4,0.0,0
403041078,Hackham - Onkaparinga Hills,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,80504.0,1278.39,0.01588,1.588,Low,4,0.0,0
403041079,Hackham West - Huntfield Heights,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,High,4,Low,High,64165.0,1278.39,0.019923,1.9923,Low,4,0.0,0
403041080,Happy Valley,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,93158.0,1278.39,0.013723,1.3723,Low,4,0.0,0
403041081,Happy Valley Reservoir,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,81692.0,1278.39,0.015649,1.5649,Low,4,0.0,0
403041082,Lonsdale,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Moderate,Critical,3,Moderate,Critical,43074.0,1278.39,0.029679,2.9679,Moderate,3,0.0,0
403041083,McLaren Vale,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,97317.0,1278.39,0.013136,1.3136,Low,4,0.0,0
403041084,Morphett Vale - East,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,72958.0,1278.39,0.017522,1.7522,Low,4,0.0,0
403041085,Morphett Vale - West,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,69096.0,1278.39,0.018502,1.8502,Low,4,0.0,0
403041086,Reynella,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,79256.0,1278.39,0.01613,1.613,Low,4,0.0,0
403041088,Willunga,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,104268.0,1278.39,0.012261,1.2261,Low,4,0.0,0
403041089,Woodcroft,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,99337.0,1278.39,0.012869,1.2869,Low,4,0.0,0
403041177,Seaford - Seaford Meadows,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,87098.0,1278.39,0.014678,1.4678,Low,4,0.0,0
403041178,Seaford Rise - Moana,Onkaparinga,Adelaide - South,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,90366.0,1278.39,0.014147,1.4147,Low,4,0.0,0
404011090,Beverley,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,100704.0,1278.39,0.012695,1.2695,Low,4,0.0,0
404011091,Flinders Park,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,92861.0,1278.39,0.013767,1.3767,Low,4,0.0,0
404011092,Henley Beach,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,106110.0,1278.39,0.012048,1.2048,Low,4,0.0,0
404011093,Hindmarsh - Brompton,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,96901.0,1278.39,0.013193,1.3193,Low,4,0.0,0
404011094,Royal Park - Hendon - Albert Park,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84781.0,1278.39,0.015079,1.5079,Low,4,0.0,0
404011095,Seaton - Grange,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84662.0,1278.39,0.0151,1.51,Low,4,0.0,0
404011096,West Lakes,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,89475.0,1278.39,0.014288,1.4288,Low,4,0.0,0
404011097,Woodville - Cheltenham,Charles Sturt,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,88584.0,1278.39,0.014431,1.4431,Low,4,0.0,0
404021098,Dry Creek - South,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Unknown,Unknown,5,Unknown,Unknown,,1278.39,,,Unknown,5,,0
404021099,Largs Bay - Semaphore,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,94109.0,1278.39,0.013584,1.3584,Low,4,0.0,0
404021100,North Haven,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,84009.0,1278.39,0.015217,1.5217,Low,4,0.0,0
404021101,Port Adelaide,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,74087.0,1278.39,0.017255,1.7255,Low,4,0.0,0
404021102,The Parks,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,77058.0,1278.39,0.01659,1.659,Low,4,0.0,0
404021103,Torrens Island,Port Adelaide - West,Adelaide - West,SA Water,1,25.0,+25%,Moderate,Critical,3,Moderate,Critical,44500.0,1278.39,0.028728,2.8728,Moderate,3,0.0,0
404031104,Adelaide Airport,West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Unknown,Unknown,5,Unknown,Unknown,,1278.39,,,Unknown,5,,0
404031105,Fulham,West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,104150.0,1278.39,0.012275,1.2275,Low,4,0.0,0
404031106,Lockleys,West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,97139.0,1278.39,0.01316,1.316,Low,4,0.0,0
404031107,Plympton,West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,92148.0,1278.39,0.013873,1.3873,Low,4,0.0,0
404031108,Richmond (SA),West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Low,Moderate,4,Low,Moderate,92386.0,1278.39,0.013837,1.3837,Low,4,0.0,0
404031109,West Beach,West Torrens,Adelaide - West,SA Water,1,25.0,+25%,Low,Low,4,Low,Low,103734.0,1278.39,0.012324,1.2324,Low,4,0.0,0
405011110,Barossa - Angaston,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,85613.0,1461.99,0.017077,1.7077,Low,4,0.0,0
405011111,Light,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,91732.0,1461.99,0.015938,1.5938,Low,4,0.0,0
405011112,Lyndoch,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,108546.0,1461.99,0.013469,1.3469,Low,4,0.0,0
405011113,Mallala,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,81335.0,1461.99,0.017975,1.7975,Low,4,0.0,0
405011114,Nuriootpa,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,78781.0,1461.99,0.018558,1.8558,Low,4,0.0,0
405011115,Tanunda,Barossa,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,85910.0,1461.99,0.017018,1.7018,Low,4,0.0,0
405021116,Clare,Lower North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,81276.0,1461.99,0.017988,1.7988,Low,4,0.0,0
405021117,Gilbert Valley,Lower North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,High,4,Low,High,74681.0,1461.99,0.019576,1.9576,Low,4,0.0,0
405021118,Goyder,Lower North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,54481.0,1461.99,0.026835,2.6835,Moderate,3,0.0,0
405021119,Wakefield - Barunga West,Lower North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,High,3,Moderate,High,64878.0,1461.99,0.022534,2.2534,Moderate,3,0.0,0
405031120,Jamestown,Mid North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,High,4,Low,High,68027.0,1461.99,0.021491,2.1491,Moderate,3,1.0,1
405031121,Peterborough - Mount Remarkable,Mid North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,55313.0,1461.99,0.026431,2.6431,Moderate,3,0.0,0
405031122,Port Pirie,Mid North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,62026.0,1461.99,0.023571,2.3571,Moderate,3,0.0,0
405031123,Port Pirie Surrounds,Mid North,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,High,4,Low,High,68027.0,1461.99,0.021491,2.1491,Moderate,3,1.0,1
405041124,Kadina,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Low,High,4,Low,High,68621.0,1461.99,0.021305,2.1305,Moderate,3,1.0,1
405041125,Moonta,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,57333.0,1461.99,0.0255,2.55,Moderate,3,0.0,0
405041126,Wallaroo,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,54422.0,1461.99,0.026864,2.6864,Moderate,3,0.0,0
405041127,Yorke Peninsula - North,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,59590.0,1461.99,0.024534,2.4534,Moderate,3,0.0,0
405041128,Yorke Peninsula - South,Yorke Peninsula,Barossa - Yorke - Mid North,SA Water,0,25.0,+25%,Moderate,Critical,3,Moderate,Critical,52936.0,1461.99,0.027618,2.7618,Moderate,3,0.0,0
406011129,Ceduna,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,83534.0,1461.99,0.017502,1.7502,Low,4,0.0,0
406011130,Eyre Peninsula,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,25.0,+25%,Low,Moderate,4,Low,Moderate,77711.0,1461.99,0.018813,1.8813,Low,4,0.0,0
406011131,Kimba - Cleve - Franklin Harbour,Eyre Peninsula and South West,South Australia - Outback,SA Water,0,25.0,+25%,Low,High,4,Low,High,69869.0,1461.99,0.020925,2.0925,Moderate,3,1.0,1
